0.6158308287285158   2.1388475441207735
0.62424945281138     3.1907293217095436
0.6433566924293519   3.849351477780136
0.7225138618901981   5.115670848394643
0.7246000201434954   5.613119285562409
0.7148148997981258   6.551669147352756
0.7233062933275558   6.684988305337022
0.7483557674975596   6.3673187327237954
0.8102526613350585   6.640442270890924
0.8122329432191051   6.908250053157561
0.7792957913289013   7.408143738039554
0.7983027984856494   7.92355943015097
0.8077859572999119   8.056878588135236
0.8184667086938565   8.87911971082288
0.8701545109040257   8.684350414628964
0.9182127580473408   8.604826706357647
1.0560171899068154   9.228683818839045
1.1051302827513476   9.838613650861157
1.1336392543753706  10.066872209228157
1.099656909638798   10.259940463533919
1.254713116874638   10.76940250903679
1.2065638054306667  10.446204550287055
1.24384985967488    10.253136295981292
1.3390969043577172  10.574420582606852
1.3224014548016036  10.058366999787374
1.2169668934784565  10.90506059961727
1.438665859150252    9.824048479693815
1.535025135479022    9.495109504571555
1.5154122248638742   8.816393791197113
1.4252380997979095  10.95375292366575
1.5274085545295293  10.911652136933876
1.6354413147467806  11.405485860089309
1.4351450692050496  10.551456517116737
1.6328221264879013  10.573038486072726
1.5490591100015791  10.221879651286418
1.804298345768878    9.43833723155433
2.0115475877259916   9.910801615989799
2.0057931980262653   9.422921539442914
2.0348994009788774   8.905379544971302
2.0243176332675605   8.197533489262177
3.1533992160065702   7.407505847331496
3.1472471451138144   6.393259621518185
4.172557272097257    6.85615564533277
4.15411068119696     5.554964916011064
4.8767091479976585   6.8475441207739784
4.868226310147204    4.943334042100787
5.146900949910191    4.854135658090584
5.169613227016743    3.1409738464809642
