 written on 11Oct2022 at 20:21:28 
           5
         157
    3    2    1    1    2    2    1    1    1    1    1    2    2    1    1
    1    1    1    1    1    1    2    3    1    1    1    1    1    1    1
    1    1    1    1    3    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    3    1    1    1    1    1    1    1    1    1    1    1    3
    2    1    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    2    2    1    1    2    3
   -8   -4    0    1    1    0.003051   -0.000000
   -8   -4    0    2    1    0.000000    0.000000
   -8   -4    0    3    1   -0.000000    0.000000
   -8   -4    0    4    1   -0.000004   -0.000000
   -8   -4    0    5    1   -0.000000    0.000000
   -8   -4    0    1    2    0.000000    0.000000
   -8   -4    0    2    2    0.000013    0.000000
   -8   -4    0    3    2   -0.000000    0.000000
   -8   -4    0    4    2    0.000000   -0.000000
   -8   -4    0    5    2   -0.000000   -0.000000
   -8   -4    0    1    3   -0.000000    0.000000
   -8   -4    0    2    3    0.000000    0.000000
   -8   -4    0    3    3    0.000015   -0.000000
   -8   -4    0    4    3    0.000000    0.000000
   -8   -4    0    5    3   -0.000000    0.000000
   -8   -4    0    1    4    0.000003    0.000000
   -8   -4    0    2    4   -0.000000    0.000000
   -8   -4    0    3    4   -0.000000   -0.000000
   -8   -4    0    4    4   -0.000612    0.000000
   -8   -4    0    5    4    0.000000    0.000000
   -8   -4    0    1    5    0.000000    0.000000
   -8   -4    0    2    5   -0.000000   -0.000000
   -8   -4    0    3    5   -0.000000   -0.000000
   -8   -4    0    4    5   -0.000000    0.000000
   -8   -4    0    5    5   -0.000686    0.000000
   -7   -5    0    1    1   -0.001607    0.000000
   -7   -5    0    2    1   -0.000000    0.000000
   -7   -5    0    3    1   -0.000000   -0.000000
   -7   -5    0    4    1   -0.000638    0.000000
   -7   -5    0    5    1    0.001047   -0.000000
   -7   -5    0    1    2    0.000000    0.000000
   -7   -5    0    2    2   -0.000066   -0.000000
   -7   -5    0    3    2    0.000388    0.000000
   -7   -5    0    4    2    0.000000   -0.000000
   -7   -5    0    5    2   -0.000000    0.000000
   -7   -5    0    1    3   -0.000000   -0.000000
   -7   -5    0    2    3    0.000383    0.000000
   -7   -5    0    3    3    0.000380    0.000000
   -7   -5    0    4    3   -0.000000    0.000000
   -7   -5    0    5    3    0.000000    0.000000
   -7   -5    0    1    4    0.000577    0.000000
   -7   -5    0    2    4    0.000000   -0.000000
   -7   -5    0    3    4   -0.000000    0.000000
   -7   -5    0    4    4    0.000620    0.000000
   -7   -5    0    5    4    0.001268    0.000000
   -7   -5    0    1    5   -0.001007    0.000000
   -7   -5    0    2    5   -0.000000    0.000000
   -7   -5    0    3    5   -0.000000   -0.000000
   -7   -5    0    4    5    0.001294    0.000000
   -7   -5    0    5    5   -0.000854   -0.000000
   -7   -4    0    1    1   -0.000031    0.000000
   -7   -4    0    2    1    0.000000   -0.000000
   -7   -4    0    3    1    0.000000    0.000000
   -7   -4    0    4    1    0.000589    0.000000
   -7   -4    0    5    1   -0.000769   -0.000000
   -7   -4    0    1    2    0.000000    0.000000
   -7   -4    0    2    2   -0.000125    0.000000
   -7   -4    0    3    2   -0.000035    0.000000
   -7   -4    0    4    2    0.000000   -0.000000
   -7   -4    0    5    2    0.000000    0.000000
   -7   -4    0    1    3   -0.000000   -0.000000
   -7   -4    0    2    3    0.000040   -0.000000
   -7   -4    0    3    3   -0.000025   -0.000000
   -7   -4    0    4    3   -0.000000   -0.000000
   -7   -4    0    5    3    0.000000   -0.000000
   -7   -4    0    1    4   -0.000522    0.000000
   -7   -4    0    2    4   -0.000000    0.000000
   -7   -4    0    3    4   -0.000000   -0.000000
   -7   -4    0    4    4    0.001237    0.000000
   -7   -4    0    5    4   -0.000668   -0.000000
   -7   -4    0    1    5    0.001494    0.000000
   -7   -4    0    2    5    0.000000    0.000000
   -7   -4    0    3    5    0.000000    0.000000
   -7   -4    0    4    5    0.000568    0.000000
   -7   -4    0    5    5   -0.001226   -0.000000
   -7   -3    0    1    1   -0.000115    0.000000
   -7   -3    0    2    1   -0.000000    0.000000
   -7   -3    0    3    1   -0.000000   -0.000000
   -7   -3    0    4    1   -0.000973   -0.000000
   -7   -3    0    5    1    0.000185    0.000000
   -7   -3    0    1    2    0.000000   -0.000000
   -7   -3    0    2    2   -0.000055   -0.000000
   -7   -3    0    3    2   -0.000005   -0.000000
   -7   -3    0    4    2    0.000000   -0.000000
   -7   -3    0    5    2    0.000000    0.000000
   -7   -3    0    1    3    0.000000   -0.000000
   -7   -3    0    2    3   -0.000078   -0.000000
   -7   -3    0    3    3   -0.000094    0.000000
   -7   -3    0    4    3    0.000000   -0.000000
   -7   -3    0    5    3   -0.000000   -0.000000
   -7   -3    0    1    4    0.001572    0.000000
   -7   -3    0    2    4    0.000000   -0.000000
   -7   -3    0    3    4    0.000000    0.000000
   -7   -3    0    4    4   -0.000577   -0.000000
   -7   -3    0    5    4   -0.000490   -0.000000
   -7   -3    0    1    5    0.000331    0.000000
